Order ID,Order Date,Ship Date,Region,Segment,Ship Mode,Category,Sub-Category,Quantity,Sales,Discount,Profit
ORD-10722,2025-11-05,2025-11-10,Central,Consumer,First Class,Office Supplies,Binders,5,384.23,0.0,126.49
ORD-10723,2025-02-13,2025-02-15,Central,Consumer,Second Class,Technology,Laptops,7,2418.63,0.1,825.54
ORD-10724,2025-10-14,2025-10-19,South,Corporate,Standard Class,Furniture,Chairs,7,3155.34,0.05,1087.54
ORD-10725,2025-02-12,2025-02-13,West,Home Office,Standard Class,Office Supplies,Paper,3,308.28,0.1,111.53
ORD-10726,2025-09-21,2025-09-22,South,Home Office,Standard Class,Technology,Accessories,7,5578.16,0.05,1707.51
ORD-10727,2025-02-02,2025-02-03,West,Home Office,Standard Class,Office Supplies,Labels,4,41.86,0.05,16.72
ORD-10728,2025-06-28,2025-07-02,South,Consumer,Second Class,Office Supplies,Art,6,400.43,0.05,145.28
ORD-10729,2025-08-29,2025-08-30,South,Home Office,Same Day,Office Supplies,Labels,7,427.45,0.0,120.98
ORD-10730,2025-09-24,2025-09-25,West,Consumer,Second Class,Office Supplies,Labels,2,106.81,0.1,44.42
ORD-10731,2025-06-02,2025-06-04,East,Consumer,First Class,Technology,Accessories,1,256.35,0.1,70.5
ORD-10732,2025-12-03,2025-12-07,South,Consumer,Standard Class,Office Supplies,Labels,3,150.62,0.0,48.67
ORD-10733,2025-10-10,2025-10-15,South,Corporate,Standard Class,Technology,Monitors,1,772.98,0.05,188.33
ORD-10734,2025-03-18,2025-03-22,Central,Consumer,Standard Class,Furniture,Tables,7,1778.13,0.2,313.61
ORD-10735,2025-09-02,2025-09-03,South,Home Office,Standard Class,Office Supplies,Binders,3,216.68,0.0,77.47
ORD-10736,2025-09-24,2025-09-26,West,Corporate,Standard Class,Office Supplies,Paper,1,38.93,0.15,16.04
ORD-10737,2025-05-02,2025-05-07,East,Consumer,First Class,Technology,Accessories,3,1892.67,0.15,548.28
ORD-10738,2025-09-27,2025-09-29,East,Consumer,First Class,Technology,Phones,7,2673.36,0.2,604.54
ORD-10739,2025-11-24,2025-11-26,East,Consumer,Standard Class,Technology,Monitors,2,700.95,0.15,220.18
ORD-10740,2025-10-26,2025-10-29,West,Corporate,Standard Class,Furniture,Tables,3,306.4,0.2,51.77
ORD-10741,2025-10-06,2025-10-10,South,Consumer,Standard Class,Furniture,Tables,1,268.12,0.15,72.19
ORD-10742,2025-08-20,2025-08-24,East,Corporate,First Class,Office Supplies,Paper,4,90.89,0.15,35.1
ORD-10743,2025-04-09,2025-04-10,West,Corporate,Standard Class,Office Supplies,Art,3,295.07,0.05,106.84
ORD-10744,2025-10-18,2025-10-19,South,Home Office,Standard Class,Technology,Laptops,6,2554.59,0.2,801.2
ORD-10745,2025-05-13,2025-05-17,Central,Corporate,Second Class,Technology,Laptops,5,2123.89,0.0,573.62
ORD-10746,2025-07-14,2025-07-17,West,Home Office,Standard Class,Technology,Laptops,3,1111.34,0.15,389.31
ORD-10747,2025-04-25,2025-04-30,Central,Consumer,Standard Class,Technology,Laptops,3,1948.68,0.2,526.76
ORD-10748,2025-04-25,2025-04-30,South,Corporate,Standard Class,Office Supplies,Paper,6,265.03,0.05,107.9
ORD-10749,2025-02-27,2025-03-02,West,Consumer,First Class,Technology,Phones,4,1239.42,0.0,334.7
ORD-10750,2025-12-17,2025-12-18,Central,Home Office,Standard Class,Furniture,Tables,6,1927.06,0.2,400.04
ORD-10751,2025-02-23,2025-02-26,West,Consumer,First Class,Furniture,Storage,1,49.33,0.0,13.56
ORD-10752,2025-02-01,2025-02-04,South,Consumer,Same Day,Office Supplies,Paper,2,118.46,0.1,53.31
ORD-10753,2025-12-08,2025-12-09,Central,Consumer,Second Class,Furniture,Tables,1,215.17,0.05,70.4
ORD-10754,2025-07-22,2025-07-26,South,Corporate,Standard Class,Office Supplies,Binders,6,132.68,0.2,59.63
ORD-10755,2025-06-09,2025-06-10,Central,Consumer,Standard Class,Technology,Laptops,1,81.81,0.05,23.03
ORD-10756,2025-09-27,2025-09-29,South,Corporate,Second Class,Office Supplies,Labels,4,294.68,0.15,119.84
ORD-10757,2025-05-20,2025-05-22,West,Home Office,Standard Class,Office Supplies,Art,4,200.57,0.05,84.47
ORD-10758,2025-02-16,2025-02-20,Central,Corporate,Same Day,Furniture,Storage,5,1098.47,0.1,377.41
ORD-10759,2025-09-24,2025-09-27,East,Corporate,Standard Class,Office Supplies,Paper,3,139.86,0.0,44.36
ORD-10760,2025-03-06,2025-03-10,West,Consumer,First Class,Furniture,Storage,5,356.69,0.1,122.9
ORD-10761,2025-07-21,2025-07-26,West,Consumer,Standard Class,Furniture,Tables,3,646.82,0.15,147.22
ORD-10762,2025-12-13,2025-12-18,South,Corporate,Standard Class,Technology,Phones,2,313.8,0.1,100.0
ORD-10763,2025-12-08,2025-12-10,South,Consumer,Second Class,Office Supplies,Art,5,518.43,0.05,171.27
ORD-10764,2025-05-12,2025-05-13,East,Corporate,Standard Class,Furniture,Tables,4,621.94,0.1,204.4
ORD-10765,2025-10-12,2025-10-14,East,Consumer,Standard Class,Office Supplies,Paper,7,364.97,0.1,129.4
ORD-10766,2025-08-12,2025-08-14,East,Consumer,Standard Class,Office Supplies,Labels,7,464.44,0.05,187.59
ORD-10767,2025-06-24,2025-06-27,Central,Consumer,Second Class,Office Supplies,Paper,3,321.79,0.0,115.75
ORD-10768,2025-02-21,2025-02-25,East,Corporate,First Class,Office Supplies,Paper,2,169.56,0.0,76.3
ORD-10769,2025-05-18,2025-05-20,West,Consumer,First Class,Office Supplies,Labels,6,360.18,0.05,148.29
ORD-10770,2025-08-26,2025-08-30,West,Consumer,Standard Class,Technology,Laptops,6,1163.97,0.1,279.35
ORD-10771,2025-12-27,2025-12-28,West,Consumer,Standard Class,Furniture,Tables,5,1728.0,0.15,494.98
ORD-10772,2025-01-02,2025-01-06,East,Consumer,Standard Class,Technology,Accessories,1,95.62,0.15,26.76
ORD-10773,2025-09-19,2025-09-21,Central,Consumer,Standard Class,Office Supplies,Art,7,305.64,0.1,122.18
ORD-10774,2025-11-05,2025-11-09,West,Corporate,Second Class,Technology,Monitors,4,295.71,0.15,67.5
ORD-10775,2025-12-14,2025-12-18,Central,Corporate,Standard Class,Office Supplies,Paper,4,401.36,0.0,119.94
ORD-10776,2025-06-04,2025-06-05,West,Consumer,Second Class,Technology,Phones,2,310.32,0.05,98.32
ORD-10777,2025-02-13,2025-02-18,South,Consumer,Standard Class,Office Supplies,Labels,2,165.43,0.0,73.33
ORD-10778,2025-04-09,2025-04-10,East,Corporate,Standard Class,Office Supplies,Paper,7,619.94,0.0,278.97
ORD-10779,2025-11-07,2025-11-09,Central,Home Office,First Class,Technology,Accessories,2,1242.65,0.1,399.13
ORD-10780,2025-11-17,2025-11-19,East,Consumer,Standard Class,Technology,Phones,3,762.74,0.0,182.06
ORD-10781,2025-08-21,2025-08-26,Central,Home Office,Second Class,Office Supplies,Labels,1,88.65,0.15,36.79
ORD-10782,2025-02-14,2025-02-18,West,Corporate,Second Class,Office Supplies,Binders,3,211.09,0.2,87.68
ORD-10783,2025-02-14,2025-02-16,South,Consumer,Second Class,Technology,Monitors,6,881.52,0.0,200.64
ORD-10784,2025-06-24,2025-06-26,East,Corporate,First Class,Technology,Phones,1,484.03,0.15,179.94
ORD-10785,2025-08-03,2025-08-04,East,Corporate,Standard Class,Technology,Phones,5,4016.63,0.0,1364.83
ORD-10786,2025-01-12,2025-01-13,South,Consumer,Standard Class,Furniture,Storage,6,1334.71,0.1,386.75
ORD-10787,2025-09-08,2025-09-13,Central,Consumer,Standard Class,Technology,Monitors,7,3844.53,0.15,859.83
ORD-10788,2025-07-18,2025-07-22,West,Consumer,Standard Class,Office Supplies,Binders,1,7.77,0.15,2.59
ORD-10789,2025-01-05,2025-01-07,West,Consumer,Standard Class,Technology,Monitors,4,1094.2,0.2,344.13
ORD-10790,2025-02-04,2025-02-08,East,Consumer,First Class,Furniture,Tables,7,1005.85,0.1,261.4
ORD-10791,2025-06-15,2025-06-20,West,Corporate,Standard Class,Furniture,Tables,2,498.48,0.0,185.07
ORD-10792,2025-09-21,2025-09-25,South,Home Office,Standard Class,Furniture,Bookcases,4,1405.45,0.0,382.55
ORD-10793,2025-10-29,2025-11-03,East,Consumer,Standard Class,Office Supplies,Labels,3,32.97,0.15,13.27
ORD-10794,2025-06-07,2025-06-11,South,Consumer,Standard Class,Office Supplies,Labels,1,34.33,0.2,14.73
ORD-10795,2025-04-18,2025-04-20,South,Consumer,Second Class,Office Supplies,Paper,3,196.93,0.05,81.53
ORD-10796,2025-12-20,2025-12-21,Central,Corporate,First Class,Furniture,Tables,3,1316.68,0.05,403.32
ORD-10797,2025-06-17,2025-06-20,South,Corporate,Standard Class,Office Supplies,Binders,6,375.58,0.15,134.87
ORD-10798,2025-04-26,2025-04-28,West,Home Office,Standard Class,Office Supplies,Binders,1,43.39,0.2,13.89
ORD-10799,2025-06-11,2025-06-14,South,Home Office,Standard Class,Office Supplies,Paper,1,86.13,0.0,28.6
ORD-10800,2025-01-05,2025-01-09,West,Corporate,First Class,Office Supplies,Art,1,91.91,0.1,38.54
ORD-10801,2025-04-21,2025-04-24,West,Home Office,First Class,Office Supplies,Art,4,314.52,0.15,130.38
ORD-10802,2025-07-08,2025-07-10,Central,Consumer,First Class,Technology,Phones,3,1239.83,0.1,457.64
ORD-10803,2025-12-02,2025-12-04,East,Consumer,Second Class,Technology,Laptops,1,106.99,0.2,27.14
ORD-10804,2025-09-27,2025-10-02,Central,Corporate,First Class,Technology,Phones,5,4205.75,0.0,868.37
ORD-10805,2025-10-13,2025-10-17,West,Corporate,Standard Class,Office Supplies,Labels,3,235.66,0.05,76.86
ORD-10806,2025-07-18,2025-07-21,South,Corporate,Standard Class,Technology,Accessories,5,3568.13,0.05,741.04
ORD-10807,2025-02-10,2025-02-12,East,Consumer,Standard Class,Technology,Phones,4,2708.55,0.1,768.07
ORD-10808,2025-05-23,2025-05-25,South,Consumer,Standard Class,Technology,Laptops,2,965.6,0.1,235.6
ORD-10809,2025-12-30,2026-01-04,South,Consumer,Standard Class,Office Supplies,Art,3,126.77,0.1,57.05
ORD-10810,2025-01-17,2025-01-18,East,Corporate,Second Class,Furniture,Tables,6,1788.53,0.15,480.62
ORD-10811,2025-11-17,2025-11-21,West,Corporate,Standard Class,Office Supplies,Labels,2,95.9,0.1,37.34
ORD-10812,2025-09-07,2025-09-12,South,Consumer,Standard Class,Office Supplies,Binders,4,112.31,0.1,45.65
ORD-10813,2025-04-14,2025-04-16,West,Consumer,Standard Class,Technology,Accessories,1,330.39,0.1,111.17
ORD-10814,2025-10-11,2025-10-16,East,Consumer,Standard Class,Furniture,Chairs,1,347.5,0.1,102.36
ORD-10815,2025-11-02,2025-11-06,East,Consumer,Standard Class,Technology,Accessories,3,240.74,0.2,44.71
ORD-10816,2025-01-16,2025-01-20,East,Consumer,Standard Class,Furniture,Bookcases,6,2600.4,0.2,684.25
ORD-10817,2025-02-08,2025-02-11,South,Consumer,Standard Class,Office Supplies,Art,7,137.38,0.1,44.76
ORD-10818,2025-08-31,2025-09-02,East,Home Office,Standard Class,Technology,Accessories,4,1327.93,0.1,312.31
ORD-10819,2025-12-31,2026-01-01,Central,Consumer,Standard Class,Office Supplies,Binders,4,377.15,0.2,137.96
ORD-10820,2025-01-09,2025-01-11,West,Consumer,Second Class,Technology,Laptops,7,715.31,0.15,223.35
ORD-10821,2025-08-31,2025-09-01,Central,Corporate,First Class,Technology,Phones,6,1684.02,0.15,532.4
ORD-10822,2025-02-19,2025-02-21,East,Consumer,Standard Class,Technology,Monitors,4,2040.92,0.1,718.09
ORD-10823,2025-08-26,2025-08-28,South,Corporate,First Class,Furniture,Chairs,2,948.11,0.05,140.51
ORD-10824,2025-08-16,2025-08-20,Central,Consumer,Second Class,Technology,Accessories,5,1977.04,0.15,626.27
ORD-10825,2025-02-03,2025-02-08,South,Corporate,Standard Class,Office Supplies,Labels,5,445.9,0.2,200.66
ORD-10826,2025-09-06,2025-09-11,West,Consumer,First Class,Furniture,Chairs,2,467.97,0.05,167.73
ORD-10827,2025-11-24,2025-11-29,East,Consumer,Standard Class,Technology,Accessories,6,3504.81,0.05,1256.71
ORD-10828,2025-11-12,2025-11-17,West,Home Office,First Class,Furniture,Tables,1,330.88,0.1,110.94
ORD-10829,2025-01-11,2025-01-15,Central,Home Office,Standard Class,Technology,Accessories,7,1108.19,0.0,280.11
ORD-10830,2025-03-31,2025-04-02,West,Consumer,Standard Class,Furniture,Bookcases,4,1361.05,0.05,511.1
ORD-10831,2025-03-29,2025-03-31,West,Corporate,Second Class,Office Supplies,Art,5,505.77,0.0,202.71
ORD-10832,2025-06-15,2025-06-16,Central,Corporate,Standard Class,Furniture,Chairs,3,761.35,0.15,156.67
ORD-10833,2025-02-22,2025-02-24,South,Corporate,Standard Class,Office Supplies,Paper,6,326.24,0.15,130.17
ORD-10834,2025-11-08,2025-11-11,South,Corporate,First Class,Office Supplies,Paper,6,628.55,0.1,210.28
ORD-10835,2025-10-11,2025-10-14,West,Consumer,Standard Class,Technology,Monitors,3,1303.61,0.1,365.82
ORD-10836,2025-10-23,2025-10-28,East,Corporate,First Class,Office Supplies,Binders,2,162.46,0.1,54.84
ORD-10837,2025-03-14,2025-03-17,South,Corporate,Second Class,Office Supplies,Labels,4,270.74,0.1,105.45
ORD-10838,2025-01-06,2025-01-10,West,Consumer,Standard Class,Office Supplies,Labels,5,330.22,0.05,150.43
ORD-10839,2025-11-29,2025-12-01,East,Consumer,Second Class,Office Supplies,Art,3,59.52,0.05,20.64
ORD-10840,2025-04-16,2025-04-19,East,Corporate,Standard Class,Office Supplies,Paper,4,126.25,0.15,47.92
ORD-10841,2025-08-28,2025-09-01,Central,Corporate,Standard Class,Furniture,Chairs,4,1267.09,0.0,545.51
ORD-10842,2025-11-28,2025-11-30,Central,Corporate,Standard Class,Office Supplies,Paper,2,46.05,0.1,16.17
ORD-10843,2025-01-14,2025-01-16,West,Consumer,Same Day,Technology,Monitors,2,490.15,0.0,166.32
ORD-10844,2025-01-02,2025-01-05,East,Consumer,Same Day,Technology,Laptops,1,449.43,0.15,72.98
ORD-10845,2025-01-02,2025-01-06,South,Corporate,Standard Class,Office Supplies,Paper,7,725.1,0.05,242.78
ORD-10846,2025-02-27,2025-03-02,East,Consumer,Standard Class,Office Supplies,Paper,5,132.3,0.1,50.54
ORD-10847,2025-01-19,2025-01-20,South,Corporate,Second Class,Technology,Accessories,5,3196.32,0.05,895.49
ORD-10848,2025-10-27,2025-11-01,Central,Home Office,Standard Class,Office Supplies,Paper,2,198.68,0.1,78.77
ORD-10849,2025-08-10,2025-08-15,South,Corporate,Standard Class,Technology,Accessories,4,944.32,0.2,291.39
ORD-10850,2025-12-24,2025-12-25,Central,Consumer,Second Class,Office Supplies,Labels,3,326.9,0.05,121.66
ORD-10851,2025-10-20,2025-10-21,South,Corporate,Standard Class,Technology,Accessories,4,3334.93,0.0,1002.09
ORD-10852,2025-12-18,2025-12-23,South,Corporate,Second Class,Technology,Accessories,3,1710.49,0.1,502.73
ORD-10853,2025-03-29,2025-03-30,Central,Consumer,Second Class,Technology,Accessories,5,3083.24,0.0,941.25
ORD-10854,2025-04-16,2025-04-17,East,Consumer,Second Class,Technology,Laptops,5,561.41,0.15,121.29
ORD-10855,2025-11-07,2025-11-08,Central,Consumer,Second Class,Furniture,Tables,4,1314.1,0.1,499.21
ORD-10856,2025-03-31,2025-04-01,West,Corporate,Standard Class,Furniture,Bookcases,6,1151.7,0.2,271.11
ORD-10857,2025-01-21,2025-01-25,West,Home Office,Second Class,Office Supplies,Art,7,387.42,0.0,124.45
ORD-10858,2025-09-02,2025-09-04,East,Corporate,Same Day,Furniture,Storage,6,2641.23,0.0,1047.22
ORD-10859,2025-10-20,2025-10-22,Central,Home Office,Standard Class,Office Supplies,Labels,6,360.52,0.15,127.8
ORD-10860,2025-12-20,2025-12-21,East,Home Office,Standard Class,Technology,Monitors,6,4255.54,0.1,1438.37
ORD-10861,2025-12-05,2025-12-10,Central,Consumer,Second Class,Office Supplies,Paper,1,8.42,0.2,3.45
ORD-10862,2025-02-13,2025-02-16,West,Home Office,Standard Class,Furniture,Tables,6,2556.25,0.2,675.68
ORD-10863,2025-10-09,2025-10-10,Central,Corporate,Standard Class,Office Supplies,Paper,4,195.55,0.05,70.42
ORD-10864,2025-11-05,2025-11-06,West,Consumer,Standard Class,Technology,Monitors,7,5478.56,0.0,1995.95
ORD-10865,2025-09-12,2025-09-15,East,Corporate,Standard Class,Office Supplies,Binders,6,181.99,0.0,47.55
ORD-10866,2025-10-27,2025-10-28,West,Consumer,Second Class,Office Supplies,Binders,2,128.27,0.15,49.56
ORD-10867,2025-11-02,2025-11-03,East,Consumer,Standard Class,Office Supplies,Labels,5,355.88,0.2,157.67
ORD-10868,2025-06-12,2025-06-14,Central,Consumer,Standard Class,Furniture,Tables,5,2466.86,0.05,652.91
ORD-10869,2025-01-15,2025-01-19,South,Consumer,Standard Class,Technology,Laptops,3,1676.16,0.1,517.53
ORD-10870,2025-06-16,2025-06-21,South,Home Office,First Class,Office Supplies,Binders,6,613.04,0.05,231.95
ORD-10871,2025-03-15,2025-03-17,South,Corporate,Standard Class,Furniture,Bookcases,6,337.56,0.05,120.93
ORD-10872,2025-02-11,2025-02-12,South,Corporate,Standard Class,Furniture,Storage,2,755.34,0.1,219.08
ORD-10873,2025-02-15,2025-02-16,South,Corporate,First Class,Technology,Laptops,3,1360.13,0.1,393.24
ORD-10874,2025-09-12,2025-09-17,East,Home Office,Standard Class,Technology,Accessories,3,537.25,0.0,203.27
ORD-10875,2025-07-04,2025-07-08,East,Consumer,Standard Class,Technology,Laptops,4,2191.33,0.15,531.1
ORD-10876,2025-07-17,2025-07-21,South,Consumer,Standard Class,Technology,Laptops,4,2385.1,0.0,611.25
ORD-10877,2025-09-29,2025-10-02,Central,Home Office,First Class,Furniture,Chairs,5,947.16,0.2,208.58
ORD-10878,2025-07-20,2025-07-23,South,Corporate,First Class,Office Supplies,Binders,2,100.59,0.15,31.33
ORD-10879,2025-08-18,2025-08-21,East,Corporate,Standard Class,Technology,Accessories,4,3058.18,0.0,871.17
ORD-10880,2025-02-01,2025-02-04,East,Consumer,Standard Class,Office Supplies,Art,3,174.5,0.1,63.44
ORD-10881,2025-11-07,2025-11-08,Central,Consumer,Standard Class,Technology,Accessories,5,3623.22,0.0,923.01
ORD-10882,2025-06-13,2025-06-15,East,Consumer,First Class,Office Supplies,Paper,2,91.29,0.0,32.24
ORD-10883,2025-02-26,2025-03-03,South,Corporate,Standard Class,Office Supplies,Binders,1,4.97,0.2,2.07
ORD-10884,2025-10-24,2025-10-25,Central,Corporate,First Class,Office Supplies,Art,5,391.24,0.1,95.88
ORD-10885,2025-09-26,2025-09-27,Central,Consumer,First Class,Furniture,Bookcases,3,1407.81,0.05,503.66
ORD-10886,2025-01-20,2025-01-24,East,Home Office,Standard Class,Furniture,Tables,3,1030.05,0.0,359.91
ORD-10887,2025-03-12,2025-03-16,Central,Corporate,Standard Class,Technology,Accessories,6,2789.97,0.05,744.75
ORD-10888,2025-01-06,2025-01-10,South,Home Office,Standard Class,Technology,Accessories,6,4348.91,0.0,1035.17
ORD-10889,2025-04-09,2025-04-14,West,Consumer,Same Day,Office Supplies,Binders,3,152.51,0.15,63.12
ORD-10890,2025-02-06,2025-02-10,West,Consumer,Standard Class,Furniture,Chairs,3,136.52,0.05,25.38
ORD-10891,2025-09-17,2025-09-19,South,Consumer,Same Day,Furniture,Chairs,5,409.99,0.15,103.36
ORD-10892,2025-07-10,2025-07-13,East,Home Office,Second Class,Technology,Phones,2,982.98,0.15,189.84
ORD-10893,2025-12-24,2025-12-26,West,Consumer,Standard Class,Technology,Phones,3,1272.05,0.05,343.11
ORD-10894,2025-10-01,2025-10-04,East,Consumer,Standard Class,Office Supplies,Binders,5,588.12,0.0,264.65
ORD-10895,2025-08-12,2025-08-13,East,Consumer,Same Day,Furniture,Bookcases,7,2642.31,0.15,538.61
ORD-10896,2025-07-05,2025-07-07,Central,Consumer,Standard Class,Technology,Monitors,3,2265.48,0.1,775.43
ORD-10897,2025-01-20,2025-01-25,East,Home Office,Same Day,Office Supplies,Labels,3,200.02,0.0,90.01
ORD-10898,2025-01-26,2025-01-31,West,Corporate,Standard Class,Office Supplies,Binders,3,15.44,0.0,7.12
ORD-10899,2025-08-13,2025-08-17,East,Consumer,Standard Class,Office Supplies,Paper,6,309.41,0.15,126.04
ORD-10900,2025-01-02,2025-01-05,West,Home Office,Standard Class,Furniture,Bookcases,7,2045.73,0.05,705.78
ORD-10901,2025-01-16,2025-01-20,South,Consumer,Second Class,Office Supplies,Binders,5,80.86,0.2,32.81
ORD-10902,2025-03-21,2025-03-23,Central,Consumer,Standard Class,Office Supplies,Art,5,100.1,0.1,45.05
ORD-10903,2025-11-19,2025-11-24,Central,Consumer,Standard Class,Technology,Accessories,4,2564.09,0.1,630.79
ORD-10904,2025-06-17,2025-06-21,Central,Consumer,Standard Class,Technology,Laptops,7,2268.77,0.0,707.68
ORD-10905,2025-09-16,2025-09-18,West,Consumer,Standard Class,Furniture,Storage,4,397.54,0.05,130.71
ORD-10906,2025-05-31,2025-06-03,West,Home Office,Standard Class,Office Supplies,Art,1,69.05,0.0,26.71
ORD-10907,2025-03-05,2025-03-07,East,Consumer,First Class,Furniture,Bookcases,5,1522.31,0.0,453.4
ORD-10908,2025-05-16,2025-05-19,West,Home Office,Standard Class,Furniture,Bookcases,5,986.34,0.1,299.05
ORD-10909,2025-02-03,2025-02-06,East,Corporate,Standard Class,Office Supplies,Paper,4,371.33,0.15,140.45
ORD-10910,2025-10-09,2025-10-12,West,Home Office,Standard Class,Technology,Phones,4,885.21,0.15,244.73
ORD-10911,2025-03-08,2025-03-09,South,Consumer,Standard Class,Office Supplies,Art,3,135.14,0.0,40.99
ORD-10912,2025-05-18,2025-05-22,West,Consumer,Standard Class,Office Supplies,Art,1,75.14,0.1,31.42
ORD-10913,2025-12-24,2025-12-27,West,Consumer,Second Class,Office Supplies,Art,1,32.95,0.05,13.58
ORD-10914,2025-08-05,2025-08-07,South,Corporate,Second Class,Furniture,Storage,1,36.01,0.1,10.09
ORD-10915,2025-06-17,2025-06-21,South,Corporate,Second Class,Office Supplies,Art,6,251.26,0.1,96.92
ORD-10916,2025-07-18,2025-07-20,Central,Consumer,First Class,Technology,Accessories,2,427.97,0.05,118.43
ORD-10917,2025-10-14,2025-10-16,West,Corporate,Standard Class,Technology,Laptops,6,531.66,0.2,149.57
ORD-10918,2025-04-03,2025-04-04,West,Home Office,Standard Class,Technology,Phones,5,1552.91,0.2,475.79
ORD-10919,2025-08-21,2025-08-25,West,Consumer,Standard Class,Technology,Laptops,4,947.02,0.1,310.42
ORD-10920,2025-11-15,2025-11-19,South,Consumer,Standard Class,Technology,Phones,1,842.41,0.05,313.32
ORD-10921,2025-07-28,2025-07-29,Central,Home Office,Standard Class,Technology,Laptops,4,1255.05,0.05,402.22
ORD-10922,2025-06-12,2025-06-15,West,Corporate,Same Day,Office Supplies,Paper,6,406.41,0.1,180.81
ORD-10923,2025-02-22,2025-02-23,East,Corporate,Standard Class,Furniture,Bookcases,1,282.16,0.15,48.12
ORD-10924,2025-04-01,2025-04-05,Central,Consumer,First Class,Furniture,Chairs,4,616.88,0.0,199.56
ORD-10925,2025-12-12,2025-12-17,West,Home Office,Standard Class,Technology,Laptops,1,428.48,0.2,56.92
ORD-10926,2025-07-17,2025-07-18,South,Corporate,Same Day,Office Supplies,Binders,3,127.58,0.15,52.19
ORD-10927,2025-04-20,2025-04-23,Central,Consumer,Standard Class,Furniture,Bookcases,2,504.96,0.1,151.08
ORD-10928,2025-06-02,2025-06-03,Central,Corporate,Standard Class,Office Supplies,Labels,5,128.26,0.15,45.64
ORD-10929,2025-07-30,2025-08-01,East,Consumer,Standard Class,Office Supplies,Paper,1,66.53,0.05,25.55
ORD-10930,2025-07-16,2025-07-21,South,Consumer,First Class,Technology,Phones,5,3177.04,0.1,860.63
ORD-10931,2025-09-13,2025-09-17,Central,Corporate,Second Class,Office Supplies,Binders,5,202.39,0.2,69.88
ORD-10932,2025-04-04,2025-04-08,West,Corporate,Standard Class,Office Supplies,Labels,2,148.07,0.1,61.7
ORD-10933,2025-08-25,2025-08-30,East,Corporate,Standard Class,Technology,Accessories,5,1983.12,0.15,513.75
ORD-10934,2025-06-11,2025-06-16,West,Corporate,Standard Class,Technology,Laptops,3,462.75,0.1,136.65
ORD-10935,2025-12-10,2025-12-12,West,Consumer,Same Day,Technology,Accessories,2,1574.24,0.05,462.89
ORD-10936,2025-02-27,2025-03-01,West,Consumer,First Class,Office Supplies,Paper,5,164.74,0.1,68.04
ORD-10937,2025-02-24,2025-02-25,West,Corporate,Standard Class,Technology,Monitors,3,1092.87,0.1,309.07
ORD-10938,2025-06-18,2025-06-22,Central,Consumer,Standard Class,Office Supplies,Art,2,57.82,0.1,21.79
ORD-10939,2025-07-05,2025-07-06,East,Consumer,Standard Class,Furniture,Storage,6,2737.76,0.15,657.58
ORD-10940,2025-09-10,2025-09-15,East,Consumer,Same Day,Technology,Monitors,5,2407.29,0.2,761.25
ORD-10941,2025-05-28,2025-06-01,West,Corporate,Second Class,Office Supplies,Labels,5,111.01,0.1,41.76
ORD-10942,2025-11-30,2025-12-03,East,Consumer,First Class,Office Supplies,Paper,5,112.67,0.05,46.38
ORD-10943,2025-06-23,2025-06-28,South,Corporate,Same Day,Technology,Laptops,3,1666.88,0.2,538.92
ORD-10944,2025-02-17,2025-02-18,East,Corporate,Second Class,Office Supplies,Labels,5,437.32,0.0,152.62
ORD-10945,2025-02-13,2025-02-16,West,Home Office,First Class,Office Supplies,Art,2,56.03,0.15,26.22
ORD-10946,2025-12-22,2025-12-25,West,Home Office,Standard Class,Furniture,Chairs,4,179.15,0.2,43.43
ORD-10947,2025-02-18,2025-02-23,Central,Consumer,Standard Class,Office Supplies,Binders,2,109.05,0.0,36.19
ORD-10948,2025-12-12,2025-12-13,South,Corporate,Standard Class,Technology,Phones,7,2430.87,0.15,578.83
ORD-10949,2025-04-12,2025-04-15,Central,Consumer,Standard Class,Technology,Phones,6,2080.96,0.2,601.47
ORD-10950,2025-02-04,2025-02-06,Central,Corporate,Standard Class,Furniture,Bookcases,1,244.85,0.1,86.11
ORD-10951,2025-04-22,2025-04-25,South,Home Office,First Class,Office Supplies,Labels,6,539.61,0.2,206.52
ORD-10952,2025-08-13,2025-08-18,Central,Consumer,Second Class,Technology,Monitors,2,624.27,0.2,193.85
ORD-10953,2025-06-06,2025-06-10,Central,Corporate,Standard Class,Furniture,Tables,2,130.51,0.1,44.71
ORD-10954,2025-10-14,2025-10-17,South,Corporate,Standard Class,Technology,Monitors,7,5815.91,0.05,1472.29
ORD-10955,2025-08-12,2025-08-15,Central,Corporate,Standard Class,Office Supplies,Labels,7,188.09,0.15,76.88
ORD-10956,2025-05-27,2025-05-30,West,Consumer,Second Class,Office Supplies,Art,2,119.95,0.0,56.14
ORD-10957,2025-08-20,2025-08-21,East,Corporate,Standard Class,Office Supplies,Labels,7,163.82,0.15,70.16
ORD-10958,2025-12-21,2025-12-26,South,Consumer,Second Class,Office Supplies,Paper,7,371.07,0.15,159.68
ORD-10959,2025-05-31,2025-06-03,West,Home Office,First Class,Office Supplies,Labels,5,318.52,0.0,116.51
ORD-10960,2025-02-26,2025-03-02,West,Corporate,First Class,Office Supplies,Art,1,51.88,0.0,22.42
ORD-10961,2025-05-30,2025-06-03,Central,Corporate,Second Class,Furniture,Chairs,4,1047.36,0.0,298.62
